Date,Visiting Team,Home Team,Home Win,2PDiff,2PADiff,2P%Diff,3PDiff,3PADiff,3P%Diff,FTDiff,FTADiff,FT%Diff,ORBDiff,DRBDiff,ASTDiff,STLDiff,BLKDiff,TOVDiff,PFDiff,PTSDiff,PADiff
"Fri, Jan 8, 2021",Oklahoma City Thunder,New York Knicks,0,1.034685039133099,1.5888260301780077,-0.9227505870097197,0.2878612115821891,-0.9438853911492103,2.916822408487547,1.418089915158999,0.3343963529495969,2.006189036495357,0.23519286454488358,1.0842869845003853,0.2327395900854028,0.5819212161100555,1.6130978033366858,-2.2713823617833406,2.908823811729186,1.8051599407190886,-2.48214812637317
"Thu, Mar 4, 2021",Oklahoma City Thunder,San Antonio Spurs,0,2.660618672056538,2.5785865079938177,0.24282910184466322,-1.0363003616958804,-1.6255803958680846,0.605378235723828,1.733221007416553,0.5573272549159936,2.278214668562524,-0.587982161362211,-0.4337147938001552,1.5709922330764596,0.14548030402751355,1.4338647140770533,-4.088488251210014,0.0,1.9068590923088977,-0.5135478882151401
"Tue, Apr 13, 2021",Oklahoma City Thunder,Utah Jazz,1,-0.8376021745363174,-1.7190576719958792,1.699803712912642,2.9937566004547667,2.333494439229991,2.7517192532901387,1.654438234352166,0.39012907844119504,2.5162370966212952,1.0583678904519782,2.024002371067384,1.2800677454697078,-0.2909606080550283,1.6130978033366858,-1.3628294170700044,0.7272059529322966,3.5848950935407267,-2.439352469021911
"Fri, Jan 22, 2021",Oklahoma City Thunder,Los Angeles Clippers,1,0.9361436068347073,0.3646485970900345,0.9713164073786525,1.7271672694931348,0.3146284637164022,3.962475724737798,1.181741595965832,-0.6130599804075938,3.8763652569571265,-0.11759643227244387,0.43371479380015004,2.036471413247263,0.5819212161100555,-0.179233089259631,-2.089671772840674,1.7271141382142048,3.5848950935407267,-1.1982784058353229
"Sun, Jan 24, 2021",Oklahoma City Thunder,Los Angeles Clippers,1,0.9361436068347073,0.3646485970900345,0.9713164073786525,1.7271672694931348,0.3146284637164022,3.962475724737798,1.181741595965832,-0.6130599804075938,3.8763652569571265,-0.11759643227244387,0.43371479380015004,2.036471413247263,0.5819212161100555,-0.179233089259631,-2.089671772840674,1.7271141382142048,3.5848950935407267,-1.1982784058353229
"Wed, Jan 6, 2021",Oklahoma City Thunder,New Orleans Pelicans,0,2.512806523608954,1.5367333734508608,1.699803712912642,-0.6908669077972536,-1.1798567389365124,0.49530946559222233,2.836179830317998,2.6751708235967695,0.13601281603358362,2.1167357809039586,0.07228579896668824,2.3855807983753663,0.872881824165084,0.0,-1.271974122598671,-0.09090074411653504,2.5424787897451973,-0.08559131470252435
"Thu, Mar 18, 2021",Oklahoma City Thunder,Atlanta Hawks,1,1.1824971875806831,0.6772045374529204,0.8256189462718546,0.5181501808479406,-0.18353327050123602,1.8711690922372932,3.7815731070906633,2.062110843189176,2.9582787487304416,1.0583678904519782,0.36142899483346175,1.6291771305978109,0.2909606080550271,0.8961654462981585,-2.180527067312007,1.6362133940976664,3.1018241234891413,-0.2995696014588322
"Wed, Mar 3, 2021",Oklahoma City Thunder,Dallas Mavericks,1,0.7390607422379274,-0.4427875821807574,2.1854619166019678,1.4393060579109456,1.1798567389365124,1.2657908565134621,1.339307142094609,0.39012907844119504,1.8021698124449816,-0.4703857290897693,-0.0722857989666934,1.047328155384307,-0.7274015201375704,0.17923308925963266,-3.179935306496677,1.8180148823307398,3.025549759796786,-0.42795657351261573
"Sun, Mar 21, 2021",Oklahoma City Thunder,Houston Rockets,0,-0.6897900260887315,-1.302316418178696,1.1170138684854505,1.0938726040123188,1.4158280867238147,0.0,0.866610503708278,0.5573272549159936,0.5100480601259383,-0.7055785936346549,-1.7348591752006208,0.8727734628202556,0.872881824165084,1.075398535557791,-1.271974122598671,1.1817096735149815,0.9152923643082695,0.3851609161613567
"Tue, Jan 12, 2021",Denver Nuggets,Brooklyn Nets,1,-0.9854143229839032,-1.2762700898151218,0.6313556647961187,0.5757224231643783,0.31462846371640407,0.8255157759870426,1.654438234352166,1.4490508627815841,0.03400320400839596,-2.1167357809039586,0.7228579896669236,-0.3491093851281031,-2.1822045604127096,1.254631624817422,-0.18171058894266665,-0.3636029764661467,0.3050974547694243,0.727526174971448
"Thu, Feb 4, 2021",Denver Nuggets,Los Angeles Lakers,1,-0.5912485937903417,-0.26046328363573923,-0.6313556647961241,-1.1514448463287565,-0.9176663525061755,-1.265790856513465,1.024176049837055,1.9506453922059777,-2.176205056537336,-1.175964322724422,0.14457159793338675,-1.5128073355551106,-0.5819212161100555,1.4338647140770548,1.4536847115413394,-0.18180148823307335,-1.830584728616539,-2.139782867563079
"Fri, Feb 19, 2021",Denver Nuggets,Cleveland Cavaliers,0,-0.8868728906855115,0.28650961199931346,-2.0397644554951704,-1.6695950271766973,-1.1798567389365116,-2.2564097876979132,0.787827730643888,1.6162490392563826,-2.0401922405037527,-0.11759643227244176,-1.1565727834670787,-1.7455469256405112,-0.4364409120825407,0.0,1.9079611838980075,-0.8181066970488317,-2.8730010324120716,0.9843001190790212
